ticketCapacity,buyerCount,concurrency,httpRequestsCount,errorCount,durationSeconds,throughput,p50Millis,p99Millis,invariantsPassed
100,20,20,26,2,30.185038375,0.861353882575609,10089.287167,20127.852625,true
